,words,probabilities
9485,детсадовский,1.437876543919939e-05
9486,детская,1.437876543919939e-05
9487,детски,1.437876543919939e-05
9488,детский,1.437876543919939e-05
9489,детскость,1.437876543919939e-05
9490,детско-юношеский,1.437876543919939e-05
9491,детство,1.437876543919939e-05
9492,деться,1.437876543919939e-05
9493,деушка,1.437876543919939e-05
9494,де-факто,1.437876543919939e-05
9495,дефекация,1.437876543919939e-05
9496,дефект,1.437876543919939e-05
9497,дефективный,1.437876543919939e-05
9498,дефектный,1.437876543919939e-05
9499,дефектоскоп,1.437876543919939e-05
9500,дефиле,1.437876543919939e-05
9501,дефилировать,1.437876543919939e-05
9502,дефиниция,1.437876543919939e-05
9503,дефис,1.437876543919939e-05
9504,дефицит,1.437876543919939e-05
9505,дефицитный,1.437876543919939e-05
9506,дефлектор,1.437876543919939e-05
9507,дефляция,1.437876543919939e-05
9508,дефолт,1.437876543919939e-05
9509,деформационный,1.437876543919939e-05
9510,деформация,1.437876543919939e-05
9511,деформировать,1.437876543919939e-05
9512,деформироваться,1.437876543919939e-05
9513,децентрализация,1.437876543919939e-05
9514,децентрализованный,1.437876543919939e-05
9515,децибел,1.437876543919939e-05
9516,дециметровый,1.437876543919939e-05
9517,дешевенький,1.437876543919939e-05
9518,дешеветь,1.437876543919939e-05
9519,дешевизна,1.437876543919939e-05
9520,дешевка,1.437876543919939e-05
9521,дешево,1.437876543919939e-05
9522,дешевый,1.437876543919939e-05
9523,дешифрирование,1.437876543919939e-05
9524,дешифровка,1.437876543919939e-05
9525,де-юре,1.437876543919939e-05
9526,деяние,1.437876543919939e-05
9527,деятель,1.437876543919939e-05
9528,деятельно,1.437876543919939e-05
9529,деятельностный,1.437876543919939e-05
9530,деятельность,1.437876543919939e-05
9531,деятельный,1.437876543919939e-05
9532,деяться,1.437876543919939e-05
9533,джаз,1.437876543919939e-05
9534,джазист,1.437876543919939e-05
9535,джаз-клуб,1.437876543919939e-05
9536,джазмен,1.437876543919939e-05
9537,джазовый,1.437876543919939e-05
9538,джаз-рок,1.437876543919939e-05
9539,джакузи,1.437876543919939e-05
9540,джезва,1.437876543919939e-05
9541,Джеймс,1.437876543919939e-05
9542,Джейн,1.437876543919939e-05
9543,Джек,1.437876543919939e-05
9544,Джексон,1.437876543919939e-05
9545,джем,1.437876543919939e-05
9546,джемпер,1.437876543919939e-05
9547,джентльмен,1.437876543919939e-05
9548,джентльменский,1.437876543919939e-05
9549,джерси,1.437876543919939e-05
9550,джигит,1.437876543919939e-05
9551,Джим,1.437876543919939e-05
9552,Джимми,1.437876543919939e-05
9553,джин,1.437876543919939e-05
9554,джинн,1.437876543919939e-05
9555,джинса,1.437876543919939e-05
9556,джинсовый,1.437876543919939e-05
9557,джинсы,1.437876543919939e-05
9558,джин-тоник,1.437876543919939e-05
9559,джип,1.437876543919939e-05
9560,джиу-джитсу,1.437876543919939e-05
9561,джихад,1.437876543919939e-05
9562,Джо,1.437876543919939e-05
9563,Джозеф,1.437876543919939e-05
9564,Джойс,1.437876543919939e-05
9565,джойстик,1.437876543919939e-05
9566,джокер,1.437876543919939e-05
9567,Джон,1.437876543919939e-05
9568,джонка,1.437876543919939e-05
9569,Джонни,1.437876543919939e-05
9570,Джонс,1.437876543919939e-05
9571,Джонсон,1.437876543919939e-05
9572,Джордан,1.437876543919939e-05
9573,Джордж,1.437876543919939e-05
9574,Джулия,1.437876543919939e-05
9575,Джульетта,1.437876543919939e-05
9576,джунгли,1.437876543919939e-05
9577,дзен,1.437876543919939e-05
9578,дзенский,1.437876543919939e-05
9579,дзержинский,1.437876543919939e-05
9580,Дзержинский,1.437876543919939e-05
9581,дзот,1.437876543919939e-05
9582,дзю-дзюцу,1.437876543919939e-05
9583,дзюдо,1.437876543919939e-05
9584,диабет,1.437876543919939e-05
9585,диабетик,1.437876543919939e-05
9586,диабетический,1.437876543919939e-05
9587,диавол,1.437876543919939e-05
9588,диагноз,1.437876543919939e-05
9589,диагностика,1.437876543919939e-05
9590,диагностикум,1.437876543919939e-05
9591,диагностирование,1.437876543919939e-05
9592,диагностировать,1.437876543919939e-05
9593,диагностироваться,1.437876543919939e-05
9594,диагностический,1.437876543919939e-05
9595,диагональ,1.437876543919939e-05
9596,диагональный,1.437876543919939e-05
9597,диаграмма,1.437876543919939e-05
9598,диадема,1.437876543919939e-05
9599,диакон,1.437876543919939e-05
9600,диалект,1.437876543919939e-05
9601,диалектика,1.437876543919939e-05
9602,диалектически,1.437876543919939e-05
9603,диалектический,1.437876543919939e-05
9604,диалектный,1.437876543919939e-05
9605,диалог,1.437876543919939e-05
9606,диалогический,1.437876543919939e-05
9607,диалоговый,1.437876543919939e-05
9608,диамат,1.437876543919939e-05
9609,диаметр,1.437876543919939e-05
9610,диаметрально,1.437876543919939e-05
9611,диамин,1.437876543919939e-05
9612,Диана,1.437876543919939e-05
9613,диапазон,1.437876543919939e-05
9614,диапозитив,1.437876543919939e-05
9615,диарея,1.437876543919939e-05
9616,диаспора,1.437876543919939e-05
9617,диатез,1.437876543919939e-05
9618,диафрагма,1.437876543919939e-05
9619,диахронический,1.437876543919939e-05
9620,дива,1.437876543919939e-05
9621,диван,1.437876543919939e-05
9622,диван-кровать,1.437876543919939e-05
9623,диванный,1.437876543919939e-05
9624,диванчик,1.437876543919939e-05
9625,дивеевский,1.437876543919939e-05
9626,дивергенция,1.437876543919939e-05
9627,диверсант,1.437876543919939e-05
9628,диверсионный,1.437876543919939e-05
9629,диверсификация,1.437876543919939e-05
9630,диверсифицировать,1.437876543919939e-05
9631,диверсия,1.437876543919939e-05
9632,дивертисмент,1.437876543919939e-05
9633,дивиденд,1.437876543919939e-05
9634,дивизион,1.437876543919939e-05
9635,дивизионный,1.437876543919939e-05
9636,дивизия,1.437876543919939e-05
9637,дивиться,1.437876543919939e-05
9638,дивно,1.437876543919939e-05
9639,дивный,1.437876543919939e-05
9640,диво,1.437876543919939e-05
9641,дивчина,1.437876543919939e-05
9642,диггер,1.437876543919939e-05
9643,дидактика,1.437876543919939e-05
9644,дидактический,1.437876543919939e-05
9645,диджей,1.437876543919939e-05
9646,ди-джей,1.437876543919939e-05
9647,диета,1.437876543919939e-05
9648,диетический,1.437876543919939e-05
9649,диетолог,1.437876543919939e-05
9650,дизайн,1.437876543919939e-05
9651,дизайнер,1.437876543919939e-05
9652,дизайнерский,1.437876543919939e-05
9653,дизайн-студия,1.437876543919939e-05
9654,дизель,1.437876543919939e-05
9655,дизельный,1.437876543919939e-05
9656,дизентерия,1.437876543919939e-05
9657,дизъюнкция,1.437876543919939e-05
9658,Дик,1.437876543919939e-05
9659,дикарка,1.437876543919939e-05
9660,дикарский,1.437876543919939e-05
9661,дикарь,1.437876543919939e-05
9662,дикий,1.437876543919939e-05
9663,Диккенс,1.437876543919939e-05
9664,дико,1.437876543919939e-05
9665,дикобраз,1.437876543919939e-05
9666,диковато,1.437876543919939e-05
9667,диковатый,1.437876543919939e-05
9668,диковина,1.437876543919939e-05
9669,диковинка,1.437876543919939e-05
9670,диковинный,1.437876543919939e-05
9671,дикорастущий,1.437876543919939e-05
9672,дикость,1.437876543919939e-05
9673,диктант,1.437876543919939e-05
9674,диктат,1.437876543919939e-05
9675,диктатор,1.437876543919939e-05
9676,диктаторский,1.437876543919939e-05
9677,диктатура,1.437876543919939e-05
9678,диктовать,1.437876543919939e-05
9679,диктоваться,1.437876543919939e-05
9680,диктовка,1.437876543919939e-05
9681,диктор,1.437876543919939e-05
9682,дикторский,1.437876543919939e-05
9683,дикторша,1.437876543919939e-05
9684,диктофон,1.437876543919939e-05
9685,дикция,1.437876543919939e-05
9686,дилатансионный,1.437876543919939e-05
9687,дилемма,1.437876543919939e-05
9688,дилер,1.437876543919939e-05
9689,дилерский,1.437876543919939e-05
9690,дилетант,1.437876543919939e-05
9691,дилетантизм,1.437876543919939e-05
9692,дилетантский,1.437876543919939e-05
9693,дилетантство,1.437876543919939e-05
9694,дилижанс,1.437876543919939e-05
9695,Дима,1.437876543919939e-05
9696,димедрол,1.437876543919939e-05
9697,димерный,1.437876543919939e-05
9698,димин,1.437876543919939e-05
9699,Димитрий,1.437876543919939e-05
9700,Димка,1.437876543919939e-05
9701,димкин,1.437876543919939e-05
9702,Дин,1.437876543919939e-05
9703,Дина,1.437876543919939e-05
9704,динамизм,1.437876543919939e-05
9705,динамик,1.437876543919939e-05
9706,динамика,1.437876543919939e-05
9707,динамит,1.437876543919939e-05
9708,динамически,1.437876543919939e-05
9709,динамический,1.437876543919939e-05
9710,динамично,1.437876543919939e-05
9711,динамичность,1.437876543919939e-05
9712,динамичный,1.437876543919939e-05
9713,динамо,1.437876543919939e-05
9714,динамовец,1.437876543919939e-05
9715,динамовский,1.437876543919939e-05
9716,динар,1.437876543919939e-05
9717,династический,1.437876543919939e-05
9718,династия,1.437876543919939e-05
9719,динго,1.437876543919939e-05
9720,динозавр,1.437876543919939e-05
9721,диод,1.437876543919939e-05
9722,диоксид,1.437876543919939e-05
9723,Дионисий,1.437876543919939e-05
9724,дионисийский,1.437876543919939e-05
9725,диоптрия,1.437876543919939e-05
9726,дипкорпус,1.437876543919939e-05
9727,диплоидный,1.437876543919939e-05
9728,диплом,1.437876543919939e-05
9729,дипломант,1.437876543919939e-05
9730,дипломат,1.437876543919939e-05
9731,дипломатический,1.437876543919939e-05
9732,дипломатично,1.437876543919939e-05
